,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
302,"L'océonographe Vassen Kauppaymuthoo : ""une situation irréversible"" à l'île Maurice - L'Express",9Xcp3qCY1ug,"L'océonographe Vassen Kauppaymuthoo : ""une situation irréversible"" à l'île Maurice",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le bateau échoué au large de l'île Maurice menace de se briser. Des ""dommages irrémédiables à l'environnement marin"" sont à prévoir, selon l'océanographe Vassen Kauppaymuthoo.

https://www.lexpress.fr/actualite/societe/environnement/video-l-oceonographe-vassen-kauppaymuthoo-une-situation-irreversible-a-l-ile-maurice_2132713.html

#Environnement #Maurice #Pollution
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-08-11T15:16:23Z,PT3M13S,4157,35,5,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
303,"Microsoft : avec TikTok, un possible futur géant des réseaux sociaux - L'Express",s_nGsQmanSQ,"Microsoft : avec TikTok, un possible futur géant des réseaux sociaux",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"S'il venait à se réaliser, le rachat par Microsoft d'une partie des activités du chinois constituerait un signal fort envoyé à Facebook et Google. L'opération n'est pas sans risque.

https://lexpansion.lexpress.fr/actualite-economique/microsoft-avec-tiktok-un-possible-geant-des-reseaux-sociaux_2132273.html

#Microsoft #TikTok # GAFA #Chine #USA
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-08-07T14:02:44Z,PT2M22S,1667,6,13,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
304,Beyrouth : ”Les Libanais interpellent un président français pour les aider” - L'Express,Yg9Gr14-SIA,Beyrouth : ”Les Libanais interpellent un président français pour les aider”,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Arrivé au Moyen-Orient ce jeudi, le président français Emmanuel Macron a annoncé qu'il voulait ""organiser l'aide internationale"" pour le Liban.

https://www.lexpress.fr/actualite/politique/lrem/on-ne-vous-lachera-pas-macron-veut-organiser-l-aide-internationale-aupres-des-libanais_2132446.html

#Liban #Macron #Politique
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-08-06T16:54:20Z,PT3M31S,4773,27,29,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
305,"Tourisme : ""Ça peut repartir encore plus fort qu'avant"" - L'Express",YMd2mFAS-Fo,"Tourisme : ""Ça peut repartir encore plus fort qu'avant""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Modification des flux touristiques, subventions pour attirer les visiteurs : au milieu de la saison, le géographe Philippe Duhamel analyse cette situation inédite.

https://lexpansion.lexpress.fr/actualite-economique/video-tourisme-ca-peut-repartir-encore-plus-fort-qu-avant_2132439.html

#Economie #Tourisme #Covid-19
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-08-06T12:19:05Z,PT3M15S,369,7,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
306,Bourse : les trois chiffres fous d'Apple - L'Express,1clhv_USork,Bourse : les trois chiffres fous d'Apple,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Porté par de très bons résultats en dépit de la crise économique, le fabricant de l'iPhone continue de s'envoler à Wall Street. Et fait tomber un à un tous les records.

https://lexpansion.lexpress.fr/actualite-economique/bourse-les-trois-chiffres-fous-d-apple_2132238.html

#Apple #Bourse #Record #TimCook
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-08-04T12:00:43Z,PT1M53S,517,10,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
307,Les drôles de lettres de la langue française - L'Express,jRsedTLFf1E,Les drôles de lettres de la langue française,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"A côté des classiques a, b, c, e, o, u, le français utilise des lettres et des caractères atypiques dont l'histoire est souvent étonnante et que L'Express a choisi de vous raconter tout au long de cet été.

https://www.lexpress.fr/culture/les-droles-de-lettres-de-la-langue-francaise-pauvre-w_2129657.html

#Culture #Langue #Français
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-08-02T08:00:04Z,PT3M13S,421,0,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
308,"Être ministre, ou l'art de négocier son budget - L'Express",gWO4M4Pb2sk,"Être ministre, ou l'art de négocier son budget",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Chaque année, les membres du gouvernement négocient leur budget à Bercy. Un exercice d'équilibriste oscillant entre rapport de force et filouterie. Enquête en coulisses.

https://www.lexpress.fr/actualite/politique/etre-ministre-ou-l-art-de-negocier-son-budget_2131787.html

#Budget #Politique #Bercy
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-29T15:53:31Z,PT2M34S,227,3,4,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
309,Crise du Covid-19 : la bataille économique se joue maintenant - L'Express,FiO9sTIjL9c,Crise du Covid-19 : la bataille économique se joue maintenant,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Dans un peu moins d'un mois, le gouvernement dévoilera les grandes lignes de son plan de relance. L'occasion unique de positionner l'économie sur les secteurs d'avenir.

https://lexpansion.lexpress.fr/actualite-economique/crise-du-covid-19-la-bataille-economique-se-joue-maintenant_2131846.html

#Economie #Covid-19
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-28T15:23:04Z,PT2M40S,501,3,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
310,"Génétiques, protéiques... Tout comprendre aux vaccins anti-Covid en compétition - L'Express",uwSRyeNnYVs,"Génétiques, protéiques... Tout comprendre aux vaccins anti-Covid en compétition",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Les laboratoires multiplient les annonces, mais il est difficile à ce stade de comparer les candidats-vaccins. L'Express fait le point sur les techniques en concurrence.

https://www.lexpress.fr/actualite/sciences/genetique-proteique-la-competition-pour-trouver-un-vaccin-contre-le-covid-19-s-accelere_2131670.html

#Sciences #santé #médecine #Covid-19 #Vaccin
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-28T08:21:43Z,PT3M5S,715,8,5,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
311,"Engie, l'été de tous les dangers - L'Express",xbA70WlhGc8,"Engie, l'été de tous les dangers",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le groupe énergétique français se débat dans une crise de gouvernance inédite. Il s'apprête à annoncer une vague de cessions.

https://lexpansion.lexpress.fr/actualite-economique/engie-l-ete-de-tous-les-dangers_2131109.html

#Economie #Energie #Engie
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-24T15:58:59Z,PT3M9S,654,10,1,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
312,"Huawei : vers une interdiction en France, et bientôt en Europe? - L'Express",m23cc_88etM,"Huawei : vers une interdiction en France, et bientôt en Europe?",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Après le Royaume-Uni, la France se dirige vers une éviction du groupe chinois de ses réseaux 5G. Notre journaliste Emmanuel Paquette fait le point sur la situation.

https://lexpansion.lexpress.fr/actualite-economique/video-huawei-vers-une-interdiction-en-france-et-bientot-en-europe_2131637.html

#Huawei #5G #Technologie
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-24T10:22:03Z,PT3M6S,1330,19,10,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
313,Culture : les intermittents sauvés... pour l'instant - L'Express,XZkLFbKtTXo,Culture : les intermittents sauvés... pour l'instant,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"L'arrêt des théâtres, films et festivals a contraint à l'inactivité une grande partie des artistes et techniciens. L'année blanche leur permettra-t-elle de s'en sortir ?

https://www.lexpress.fr/culture/culture-les-intermittents-du-spectacle-sont-sauves-pour-l-instant_2131052.html

#Culture #Intermittents #Covid-19
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-23T13:24:20Z,PT2M34S,223,3,1,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
314,"UE : un plan de relance historique, mais à quel prix ? - L'Express",BqVqJSxDIww,"UE : un plan de relance historique, mais à quel prix ?",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Au cours d'un des plus longs sommets européens de l'histoire, les 27 ont négocié un plan de relance inédit. Mais Paris et Berlin auraient aimé aller plus loin.

https://www.lexpress.fr/actualite/monde/europe/ue-un-plan-de-relance-historique-mais-a-quel-prix_2131363.html

#UE #Europe #Commission #Relance
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-23T07:46:45Z,PT3M33S,464,10,1,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
315,Loi bioéthique : dernier traquenard avant les vacances pour le gouvernement - L'Express,xeOroJtdwNQ,Loi bioéthique : dernier traquenard avant les vacances pour le gouvernement,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Face à une majorité divisée, et sans doute peu mobilisée, le gouvernement Castex risquera à tout moment l'accident à l'Assemblée nationale.

#Loi #Bioéthique #Castex
__________________________________ 
https://www.lexpress.fr/actualite/politique/lrem/loi-bioethique-dernier-traquenard-avant-les-vacances-pour-le-gouvernement_2131309.html

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-22T15:35:22Z,PT3M48S,1978,19,19,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
316,"A l'Olympique de Marseille, une reprise sous haute tension - L'Express",Yk7ttvubf5o,"A l'Olympique de Marseille, une reprise sous haute tension",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Touché par la crise du Covid-19, le club phocéen tente de préparer au mieux la nouvelle saison. Surtout sur le terrain financier.

#Marseille #OM #Football #Covid
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-20T14:19:49Z,PT3M22S,359,4,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
317,Vaccin contre le Covid : pourquoi il faut se méfier des effets d'annonce - L'Express,wF5ipMeXzzU,Vaccin contre le Covid : pourquoi il faut se méfier des effets d'annonce,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La question n'est pas de savoir quand nous aurons un vaccin mais si nous en aurons un, et avec quelle efficacité. Car les incertitudes scientifiques restent grandes.

https://www.lexpress.fr/actualite/sciences/covid-19-un-vaccin-est-possible-mais-pas-certain-voici-pourquoi_2130367.html

#Santé #Covid-19 #Vaccin
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-16T15:23:08Z,PT2M30S,7230,54,34,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
318,"Sauver le nucléaire pour sauver le climat, le débat tabou - L'Express",7_h6B8-JVKE,"Sauver le nucléaire pour sauver le climat, le débat tabou",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Paramètre clef de l'équation climatique et d'une énergie décarbonée, le nucléaire est le grand absent du débat sur la transition énergétique. Emmanuel Macron esquive le sujet.

https://lexpansion.lexpress.fr/actualite-economique/sauver-le-nucleaire-pour-sauver-le-climat-le-dernier-tabou_2130568.html

#Nucléaire #Énergie #EDF #France
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-15T16:04:59Z,PT2M54S,789,11,19,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
319,"""Tu vas virer"" : Emmanuel Macron pris à partie par des gilets jaunes aux Tuileries - L'Express",8MDvBU9ePjU,"""Tu vas virer"" : Emmanuel Macron pris à partie par des gilets jaunes aux Tuileries",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Plusieurs manifestants lui ont notamment demandé de ""virer"" la Brigade de répression de l'activité violente.

https://www.lexpress.fr/actualite/politique/tu-vas-virer-emmanuel-macron-pris-a-partie-par-des-gilets-jaunes-aux-tuileries_2130836.html

#Macron #Giletsjaunes #14juillet
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-15T11:26:49Z,PT1M15S,42419,167,122,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
320,Nouvelle guerre des âges : le Covid va aggraver la fracture générationnelle - L'Express,1JJVdTHktYQ,Nouvelle guerre des âges : le Covid va aggraver la fracture générationnelle,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Ce sont les jeunes qui vont payer le plus lourd tribut à la crise du Covid-19. De quoi alimenter les inégalités entre générations.

https://lexpansion.lexpress.fr/actualite-economique/nouvelle-guerre-des-ages-le-covid-va-aggraver-la-fracture-generationnelle_2130013.html

#Economie #Covid-19 #Déconfinement
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-13T15:00:00Z,PT2M21S,259,6,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
321,"Merkel : l'Allemagne d'abord, et tant mieux pour l'Europe - L'Express",fGuLdSPP-ns,"Merkel : l'Allemagne d'abord, et tant mieux pour l'Europe",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La chancelière a présenté  mercredi le programme de la présidence de l'Allemagne aux députés européens. Les intérêts de Berlin et de l'Union européenne n'ont jamais été aussi proches depuis l'accession au pouvoir de la chancelière, en 2005.
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-09T16:25:01Z,PT2M23S,192,5,1,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
322,Remaniement : quelques grandes gueules mais pas de révolution - L'Express,-WGNpYxDwog,Remaniement : quelques grandes gueules mais pas de révolution,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Les fortes têtes Eric Dupond-Moretti et Roselyne Bachelot marquent le changement concret voulu par Emmanuel Macron. Le reste du pack gouvernemental reste stable.
__________________________________ 
#Politique #France #Remaniement #Ministres

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-08T14:41:12Z,PT2M57S,2188,7,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
323,L'astuce du Pr. Raoult pour publier massivement des études et décrocher des financements - L'Express,szIihPvl4kw,L'astuce du Pr. Raoult pour publier massivement des études et décrocher des financements,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"En publiant un nombre hors normes d'études dans des revues scientifiques contrôlées par ses amis, il obtient une note mirifique et décroche 10 millions d'euros de financement par an à l'AP-HM. Décryptage.

https://www.lexpress.fr/actualite/sciences/l-astuce-du-pr-raoult-pour-publier-massivement-des-etudes-et-decrocher-des-financements_2129521.html

#Santé #science #Covid-19
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-08T12:32:48Z,PT2M19S,5447,24,58,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
324,"Wirecard, la chute d'une icône - L'Express",Kj0-Nl5tFTw,"Wirecard, la chute d'une icône",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Le krach de la star allemande des paiements jette un voile sur un secteur qui se développe à toute vitesse. Certains craignent une augmentation de la régulation.

https://lexpansion.lexpress.fr/actualite-economique/wirecard-la-chute-d-une-icone_2129935.html

#Economie #Allemagne #fintech
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-07T15:11:53Z,PT2M15S,241,6,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
325,5G : faut-il s'inquiéter des antennes ? - L'Express,8OmFtR383Fw,5G : faut-il s'inquiéter des antennes ?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Les effets possiblement néfastes des antennes sur la santé effraient toujours une partie de la population. Des craintes que la science ne parvient pas à dissiper.
__________________________________ 
#5G #Antennes #Santé #Technologie #Sciences

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-07T13:58:41Z,PT3M18S,968,8,16,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
326,"Cour des comptes : ""Vingt points de PIB en plus en l'espace d'un an, c'est inouï"" - L'Express",P8fESwyYfaA,"Cour des comptes : ""Vingt points de PIB en plus en l'espace d'un an, c'est inouï""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Alors que la dette publique s'envole, la Cour des comptes appelle le gouvernement à ""un effort dans la durée"". Notre journaliste Béatrice Mathieu décrypte le rapport de la Cour.

https://lexpansion.lexpress.fr/actualite-economique/video-cour-des-comptes-vingt-points-de-pib-en-plus-en-l-espace-d-un-an-c-est-inoui_2129850.html

#Economie #Croissance #PIB
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-07-02T09:53:21Z,PT2M8S,201,5,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
327,"Société Générale, l'ancienne gloire déchue - L'Express",cW39DMFCCGE,"Société Générale, l'ancienne gloire déchue",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Déstabilisée par l'affaire Kerviel et la crise de 2008, minée par une absence de stratégie claire, la banque cherche un nouveau souffle.
__________________________________ 
#SociétéGénrale #Kerviel #Crise #Banque

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-30T17:52:20Z,PT2M38S,1333,15,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
328,"Anne Rosencher : L'abstention, ""un désarrimage profond pour la chose électorale"" - L'Express",y-ZCZlVopUw,"Anne Rosencher : L'abstention, ""un désarrimage profond pour la chose électorale""",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Anne Rosencher, directrice déléguée de L'Express, analyse le scrutin déroutant des élections municipales 2020, notamment marquée par une forte abstention dans une France mise à l'arrêt par la pandémie de coronavirus. 
_________________________________ 
#Municipales #Élections #Analyse #Scrutin

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-29T17:31:04Z,PT4M2S,1694,23,8,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
329,Convention citoyenne sur le climat : quelles sont les mesures les plus ambitieuses? - L'Express,VcP6Qg2_Cr0,Convention citoyenne sur le climat : quelles sont les mesures les plus ambitieuses?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Les 150 membres ont remis dimanche leurs propositions à la ministre de la transition écologique et solidaire, Élisabeth Borne. Des plus audacieuses au plus polémiques, retour sur les principales propositions.

https://lexpansion.lexpress.fr/actualite-economique/convention-citoyenne-sur-le-climat-quelles-sont-les-mesures-les-plus-ambitieuses_2128974.html

#Convention #Climat
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-25T14:47:49Z,PT2M43S,217,3,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
330,"Entre Moscou et Paris, la cyberguerre est déclarée - L'Express",0e5CfmZpnHk,"Entre Moscou et Paris, la cyberguerre est déclarée",UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"La France a subi des attaques informatiques d'ampleur en 2018. L'origine des pirates : la Russie. Révélations sur un conflit secret.

https://lentreprise.lexpress.fr/high-tech-innovation/entre-moscou-et-paris-la-cyberguerre-est-declaree_2128786.html

#France #Russie #Cybersécurité
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-25T10:33:30Z,PT2M53S,966,9,0,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
331,Campagne municipale de LREM à Paris : histoire d'un naufrage annoncé - L'Express,hTos_p6GKDg,Campagne municipale de LREM à Paris : histoire d'un naufrage annoncé,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Les macronistes avaient de l'or entre les mains. Une année de divisions, d'erreurs stratégiques et d'amateurisme l'ont transformé en plomb.
__________________________________ 
#Municipales #Campagne #Paris #Macron

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-24T12:18:25Z,PT1M30S,233,4,1,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
332,Chine-Inde : comprendre le conflit frontalier entre les deux pays - L'Express,TEH5Eux-emU,Chine-Inde : comprendre le conflit frontalier entre les deux pays,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Des soldats des deux puissances asiatiques se sont affrontés à coups de barres de fer et à mains nues. Elles s'accusent de ne pas respecter un statu quo frontalier.
_________________________________ 
#Inde #Chine #Frontière

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-23T12:37:45Z,PT1M50S,8655,74,10,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
333,Que se passe-t-il entre la France et la Turquie au large de la Méditerranée? - L'Express,nPHxub7e8Gs,Que se passe-t-il entre la France et la Turquie au large de la Méditerranée?,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Un navire français participant à une mission de l'Otan a fait l'objet d'une manoeuvre ""extrêmement agressive"" de la part de frégates turques, dénonce Paris. Ankara nie.

https://www.lexpress.fr/actualite/monde/europe/que-se-passe-t-il-entre-la-france-et-la-turquie-au-large-de-la-mediterranee_2128587.html

#Turquie #France #Otan #Europe
__________________________________ 

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-19T15:38:48Z,PT1M32S,19679,101,384,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
334,Retour sur l'interview de Michel Onfray par la journaliste politique Camille Vigogne Le Coat. - L'Express,aCHH_443piY,Retour sur l'interview de Michel Onfray par la journaliste politique Camille Vigogne Le Coat.,UCp2kK3DyhpgFOdILF3BBC9A,L'Express,"Souverainisme, Le Pen, Raoult, BHL, De Villiers... Dans un grand entretien musclé pour L’Express, le philosophe Michel Onfray s'explique sur sa revue Front Populaire et fustige les médias. Retour sur l’interview par la journaliste politique Camille Vigogne Le Coat. 
__________________________________ 
#MichelOnfray #Revue #Politique #Front #Populaire

S’abonner à la chaîne : https://bit.ly/2P99bfL 
Télécharger l'application : https://app.adjust.com/ulautn_ww4r6b
Facebook : https://www.facebook.com/LExpress 
Instagram : https://www.instagram.com/lexpressfr/",2020-06-19T14:56:27Z,PT1M36S,11877,24,42,"[""l'express"", ""l'express vidéo"", 'express vidéo', 'express actualité']"
